"name","name_ascii","type","county_fips","state_id","state_name","lat","lng","population"
"B and E","B and E","City","48427","TX","Texas","26.3565","-98.7537","177"
"Azle","Azle","City","48439","TX","Texas","32.8955","-97.5379","13157"
"Avinger","Avinger","City","48067","TX","Texas","32.898","-94.5533","300"
"Avery","Avery","City","48387","TX","Texas","33.5521","-94.7803","812"
"Austwell","Austwell","City","48391","TX","Texas","28.3911","-96.8435","111"
"Austin","Austin","City","48453","TX","Texas","30.3005","-97.7522","1659251"
"Aurora","Aurora","City","48497","TX","Texas","33.056","-97.5096","1390"
"Aubrey","Aubrey","City","48121","TX","Texas","33.2874","-96.9622","5229"
"Atlanta","Atlanta","City","48067","TX","Texas","33.1136","-94.1672","5417"
"Athens","Athens","City","48213","TX","Texas","32.2041","-95.8321","12719"
"Atascocita","Atascocita","City","48201","TX","Texas","29.9777","-95.1953","84222"
"Aspermont","Aspermont","City","48433","TX","Texas","33.1405","-100.2253","1078"
"Asherton","Asherton","City","48127","TX","Texas","28.4461","-99.7604","698"
"Arroyo Gardens","Arroyo Gardens","City","48061","TX","Texas","26.2052","-97.5021","167"
"Arroyo Colorado Estates","Arroyo Colorado Estates","City","48061","TX","Texas","26.1864","-97.6114","982"
"Arp","Arp","City","48423","TX","Texas","32.2279","-95.0534","1483"
"Arlington","Arlington","City","48439","TX","Texas","32.6998","-97.125","392304"
"Argyle","Argyle","City","48121","TX","Texas","33.1102","-97.1867","4336"
"Arcola","Arcola","City","48157","TX","Texas","29.5032","-95.4693","2593"
"Archer City","Archer City","City","48009","TX","Texas","33.5938","-98.6256","1690"
"Aransas Pass","Aransas Pass","City","48355","TX","Texas","27.8876","-97.1136","9101"
"Aquilla","Aquilla","City","48217","TX","Texas","31.8548","-97.22","145"
"Appleby","Appleby","City","48347","TX","Texas","31.717","-94.6078","457"
"Anton","Anton","City","48219","TX","Texas","33.8113","-102.1622","1075"
"Anthony","Anthony","City","48141","TX","Texas","31.9876","-106.5933","3834"
"Anson","Anson","City","48253","TX","Texas","32.755","-99.8963","2011"
"Annona","Annona","City","48387","TX","Texas","33.5818","-94.9131","341"
"Annetta South","Annetta South","City","48367","TX","Texas","32.6743","-97.6482","810"
"Annetta North","Annetta North","City","48367","TX","Texas","32.7193","-97.6722","583"
"Annetta","Annetta","City","48367","TX","Texas","32.6938","-97.6581","2990"
"Anna","Anna","City","48085","TX","Texas","33.3472","-96.5508","16792"
"Angus","Angus","City","48349","TX","Texas","31.9976","-96.427","450"
"Angleton","Angleton","City","48039","TX","Texas","29.1721","-95.4293","19408"
"Andrews","Andrews","City","48003","TX","Texas","32.3207","-102.552","13234"
"Anderson","Anderson","City","48185","TX","Texas","30.4871","-95.9899","301"
"Anahuac","Anahuac","City","48071","TX","Texas","29.7649","-94.6787","2296"
"Anacua","Anacua","City","48427","TX","Texas","26.3856","-98.9191","0"
"Amistad","Amistad","City","48465","TX","Texas","29.5245","-101.1531","51"
"Amherst","Amherst","City","48279","TX","Texas","34.012","-102.4147","1099"
"Ames","Ames","City","48291","TX","Texas","30.0451","-94.7373","1082"
"Amaya","Amaya","City","48507","TX","Texas","28.7121","-99.8353","51"
"Amarillo","Amarillo","City","48375","TX","Texas","35.1984","-101.8316","204357"
"Amargosa","Amargosa","City","48249","TX","Texas","27.8916","-98.1086","125"
"Amada Acres","Amada Acres","City","48427","TX","Texas","26.3433","-98.7393","0"
"Alvord","Alvord","City","48497","TX","Texas","33.3569","-97.696","1164"
"Alvin","Alvin","City","48039","TX","Texas","29.3872","-95.2938","26982"
"Alvarado","Alvarado","City","48251","TX","Texas","32.4068","-97.2149","4660"
"Alton","Alton","City","48215","TX","Texas","26.2884","-98.3098","17993"
"Alto Bonito Heights","Alto Bonito Heights","City","48427","TX","Texas","26.3158","-98.6413","387"
"Alto","Alto","City","48073","TX","Texas","31.6509","-95.0708","1164"
"Alpine","Alpine","City","48043","TX","Texas","30.364","-103.665","5884"
"Alma","Alma","City","48139","TX","Texas","32.2813","-96.5497","461"
"Allison","Allison","City","48483","TX","Texas","35.612","-100.1115","188"
"Allen","Allen","City","48085","TX","Texas","33.1088","-96.6735","102778"
"Alice Acres","Alice Acres","City","48249","TX","Texas","27.7119","-98.108","241"
"Alice","Alice","City","48249","TX","Texas","27.7556","-98.0653","18001"
"Alfred","Alfred","City","48249","TX","Texas","27.8742","-97.9799","274"
"Aledo","Aledo","City","48367","TX","Texas","32.6974","-97.6069","4692"
"Aldine","Aldine","City","48201","TX","Texas","29.9123","-95.3784","15887"
"Albany","Albany","City","48417","TX","Texas","32.7272","-99.2957","1657"
"Alba","Alba","City","48499","TX","Texas","32.7906","-95.6343","516"
"Alanreed","Alanreed","City","48179","TX","Texas","35.2117","-100.7325","50"
"Alamo Heights","Alamo Heights","City","48029","TX","Texas","29.4828","-98.4682","7360"
"Alamo Beach","Alamo Beach","City","48057","TX","Texas","28.5734","-96.5655","454"
"Alamo","Alamo","City","48215","TX","Texas","26.181","-98.1177","19644"
"Airport Road Addition","Airport Road Addition","City","48047","TX","Texas","27.219","-98.0981","152"
"Airport Heights","Airport Heights","City","48427","TX","Texas","26.4087","-98.8367","146"
"Aguilares","Aguilares","City","48479","TX","Texas","27.4516","-99.0932","0"
"Agua Dulce","Agua Dulce","City","48141","TX","Texas","31.6549","-106.1369","2633"
"Adrian","Adrian","City","48359","TX","Texas","35.2741","-102.6672","125"
"Addison","Addison","City","48113","TX","Texas","32.959","-96.8355","16405"
"Ackerly","Ackerly","City","48317","TX","Texas","32.5251","-101.7158","399"
"Acala","Acala","City","48229","TX","Texas","31.3344","-105.9028","36"
"Abram","Abram","City","48215","TX","Texas","26.2173","-98.4179","1671"
"Abilene","Abilene","City","48441","TX","Texas","32.4543","-99.7384","125474"
"Abernathy","Abernathy","City","48189","TX","Texas","33.842","-101.8162","3359"
"Abbott","Abbott","City","48217","TX","Texas","31.8868","-97.0799","300"
